1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
9	0	7023	38	59	30	76	12	75	26	85	43	93	13	61	7	96	1	77	14	50	31	54	21	63	22	88	10	77	5	73	9	97	35	84	4	68	40	71	6	54	39	67	34	54	17	60	49	60	18	62	37	72	45	64	44	53	24	58	3	83	29	93	32	81	19	92	41	66	20	96	0	76	23	87	15	80	42	79	33	75	2	74	27	79	16	65	46	69	8	74	25	53	36	79	28	93	11	91	48	73	47	76
9	0	6081	48	86	6	87	26	87	32	66	28	63	45	62	16	68	10	76	2	61	5	92	34	78	37	60	12	99	0	86	1	80	9	56	22	91	11	77	4	60	20	70	13	78	35	79	19	88	41	84	27	99	24	58	40	65	25	66	44	89	30	90	3	56	49	80	15	54	47	65	42	69	39	53	7	52	17	59	33	69	18	56	31	88	23	82	14	57	21	75	36	69	46	84	43	55	8	78	38	53	29	84
3	0	5512	49	91	11	70	8	99	47	57	15	98	22	60	1	62	27	89	13	94	17	62	10	79	29	82	42	50	2	65	5	64	14	85	3	80	24	70	9	61	31	63	48	80	32	74	4	94	34	98	45	85	20	56	16	52	7	57	40	86	12	84	43	77	19	81	30	67	25	54	0	72	36	72	39	58	23	82	21	74	37	94	18	70	28	58	35	97	33	52	41	50	46	93	44	64	26	66	38	71	6	86
8	0	5768	44	93	36	56	3	76	4	68	22	96	32	96	30	70	46	94	35	87	33	75	5	53	8	65	24	79	37	55	7	72	25	71	31	60	1	58	10	51	39	68	12	86	0	86	14	70	34	53	45	53	26	53	16	86	15	84	42	58	28	66	6	83	40	71	19	53	20	55	48	80	18	81	9	75	23	53	38	77	2	58	49	99	41	85	43	71	13	57	11	98	27	66	17	50	47	79	21	64	29	60
4	0	6081	13	63	6	91	37	52	21	88	23	91	25	95	40	67	20	58	3	92	5	97	28	81	12	55	24	66	16	79	46	70	27	79	10	60	44	76	7	61	39	85	0	61	31	61	8	65	42	58	35	82	45	59	30	81	41	64	14	85	9	83	48	97	34	54	11	89	18	97	33	66	38	78	2	62	36	70	49	96	47	55	4	54	43	69	15	68	32	82	29	61	17	69	19	72	1	73	26	60	22	57
2	0	6919	49	71	16	84	48	62	33	75	7	90	12	79	4	64	21	57	0	55	31	95	17	69	14	63	32	98	8	53	35	59	13	92	45	84	2	78	24	72	38	93	47	67	44	61	25	84	29	97	19	98	5	71	22	54	11	99	46	84	41	96	42	63	39	86	18	93	9	79	43	53	26	99	28	75	20	80	10	59	27	65	3	77	1	58	23	99	40	83	6	98	15	87	36	55	30	90	34	92	37	87
8	0	6689	13	95	37	85	43	96	7	95	27	58	9	86	42	52	21	70	17	60	46	54	5	69	24	57	45	89	29	98	31	70	47	89	35	98	34	99	23	63	22	69	25	91	2	93	39	95	26	77	32	85	20	68	48	73	1	67	15	62	16	85	4	96	11	80	44	57	19	64	8	89	14	71	10	69	12	84	6	56	33	95	36	55	41	70	18	79	49	72	28	95	3	62	40	90	38	88	30	95	0	81
8	0	6084	30	79	29	97	10	78	35	72	41	86	22	52	48	55	27	61	14	74	2	51	0	80	19	80	25	96	1	79	38	82	47	84	3	92	26	62	13	90	40	78	32	97	33	68	39	57	8	88	20	85	15	60	23	63	42	60	46	85	17	86	24	64	36	82	4	50	34	78	16	74	37	78	5	50	28	50	45	85	21	57	11	96	12	75	44	52	6	81	43	76	18	93	31	53	49	62	9	84	7	53
5	0	7182	46	58	48	89	41	55	44	53	24	68	22	68	18	91	21	56	38	85	9	62	15	92	14	67	33	96	28	56	10	53	47	51	40	92	39	67	45	89	31	99	20	50	5	94	0	96	4	92	19	87	36	70	42	73	23	84	29	71	13	83	26	53	32	77	49	80	34	68	30	93	12	77	37	79	1	55	2	66	35	99	43	74	7	63	3	83	27	52	16	52	11	80	8	99	25	95	6	63	17	67
6	0	6613	21	71	29	70	32	97	30	64	44	66	27	92	48	79	19	77	47	82	37	70	9	61	49	92	3	92	31	67	35	91	17	61	39	75	7	96	38	99	0	82	8	96	15	62	13	81	6	57	22	88	24	83	42	92	45	53	11	63	36	74	2	52	16	79	28	58	25	80	20	93	43	84	14	95	41	87	40	75	46	62	1	88	26	95	23	59	34	79	33	71	4	57	5	90	10	77	12	52	18	77
8	0	6808	2	99	4	54	34	72	9	51	37	71	27	75	0	95	10	56	44	71	45	88	3	60	33	53	13	70	28	69	49	80	26	95	11	92	43	73	20	80	12	70	19	69	23	72	14	77	31	79	8	72	32	52	5	52	46	64	29	63	25	76	24	63	36	54	17	84	16	58	41	83	30	92	35	98	48	86	1	89	6	69	22	54	7	99	21	82	39	91	38	67	15	96	40	54	42	98	47	60	18	55
7	0	6396	41	57	49	66	11	93	43	77	26	76	38	63	6	85	34	62	5	75	18	73	39	79	12	83	15	56	46	54	40	95	16	75	25	50	20	99	7	50	9	60	3	98	27	87	13	50	44	70	36	61	30	66	24	81	29	80	22	77	28	95	2	75	35	93	0	53	21	64	17	52	1	87	19	78	48	64	33	95	47	98	31	81	42	72	45	65	4	60	37	51	23	63	32	61	10	81	14	63	8	90
1	0	6189	40	63	0	51	49	63	42	90	16	58	20	89	41	68	43	97	8	62	13	78	35	67	22	74	9	68	11	68	33	81	27	66	24	57	25	61	47	68	44	81	5	96	2	85	30	96	3	78	29	63	34	50	39	52	19	77	28	96	17	74	6	50	14	52	46	51	48	82	1	59	32	66	12	94	37	60	26	86	10	77	4	72	38	61	15	68	7	79	21	66	23	50	31	91	45	51	36	95	18	62
8	0	5555	31	91	41	57	24	63	35	64	36	51	13	60	21	59	3	99	4	87	30	83	32	55	7	76	28	98	47	76	16	84	22	62	27	75	18	78	12	85	20	87	1	74	49	72	45	60	15	66	5	56	33	71	19	68	23	86	46	87	25	98	38	66	29	76	11	76	17	95	43	77	42	58	39	89	10	74	0	85	14	73	37	51	44	81	34	99	48	97	40	72	8	80	9	87	6	75	2	97	26	89
2	0	5960	40	58	26	85	19	80	24	84	36	55	30	89	2	52	8	79	9	93	7	67	41	65	14	96	22	74	43	89	29	51	45	95	13	78	16	78	5	88	21	67	32	79	6	62	25	77	11	78	4	51	18	52	1	74	31	97	37	78	10	57	15	82	48	51	44	99	47	79	12	95	46	73	28	53	35	78	0	53	23	76	38	86	34	99	49	78	42	58	17	56	39	54	20	98	3	91	27	78	33	58
1	0	6860	30	79	19	76	9	99	12	89	39	62	15	60	34	64	4	94	2	93	33	69	28	78	6	67	40	54	29	66	13	50	47	58	17	73	10	91	26	92	32	57	46	66	38	97	44	68	31	99	49	54	36	99	14	63	11	98	20	67	5	74	22	71	21	98	35	66	18	72	7	64	41	73	3	58	48	90	1	98	43	61	42	99	45	60	25	99	37	71	0	94	27	55	24	55	23	92	16	59	8	99
9	0	5682	3	68	45	99	10	97	35	59	5	70	14	81	47	68	8	97	4	82	37	95	6	81	44	92	42	51	9	82	38	95	40	69	27	70	13	99	24	78	2	84	36	87	30	51	11	84	39	84	31	87	1	98	26	62	19	82	21	71	41	69	12	88	7	72	49	59	33	91	28	63	43	98	46	96	48	97	34	61	16	94	15	97	29	77	18	60	32	67	17	88	0	72	22	60	20	81	23	53	25	89
9	0	6540	21	62	15	66	33	60	46	67	41	74	34	69	3	77	10	93	11	78	0	59	35	80	8	55	13	60	27	50	32	97	25	52	17	72	40	70	19	64	26	55	36	52	44	70	1	87	22	58	16	76	12	73	37	56	45	63	38	53	47	76	6	67	5	84	48	93	23	50	7	81	2	97	39	84	20	99	14	99	42	88	28	56	31	58	4	78	30	68	49	96	9	74	18	51	29	58	43	79	24	93
9	0	6592	10	94	19	94	14	53	3	76	40	61	15	81	28	58	38	77	41	83	49	53	33	80	31	98	9	89	2	62	26	54	21	74	22	52	23	91	48	76	47	60	34	81	13	52	11	95	45	82	20	87	5	62	17	96	18	95	29	58	12	92	46	84	44	62	32	97	42	50	6	69	1	64	25	90	0	87	39	53	36	84	16	52	7	80	35	76	27	84	30	67	43	82	4	93	37	61	8	55	24	70
6	0	6852	28	84	25	66	4	79	45	73	49	58	41	89	42	72	23	67	10	66	34	74	6	65	13	83	11	63	44	71	8	76	36	65	22	89	21	64	27	52	12	78	46	78	5	70	1	53	38	88	30	74	9	74	39	50	0	83	35	75	40	65	2	74	19	90	26	67	32	51	47	82	14	54	7	89	3	59	43	81	20	86	29	79	37	97	16	64	24	69	33	54	15	52	18	78	17	52	48	82	31	66
8	0	6088	39	53	5	57	22	61	12	54	21	56	2	92	19	91	35	50	31	61	36	91	24	87	16	68	29	88	46	84	34	77	1	59	11	69	23	69	33	74	15	87	25	89	8	94	48	63	18	50	10	79	37	74	44	86	4	62	20	88	6	90	49	85	7	57	13	78	26	78	28	72	45	57	0	55	38	89	9	50	47	97	27	74	43	67	30	94	40	77	14	64	41	88	17	68	3	99	42	69	32	79
1	0	6485	26	96	23	72	37	83	5	84	7	66	30	68	3	64	4	95	17	61	28	82	46	54	45	68	35	60	13	80	49	54	21	52	34	54	32	66	14	54	42	93	18	93	19	74	43	59	11	79	16	99	20	75	40	97	33	88	48	75	9	62	24	90	6	86	29	96	36	86	25	50	1	54	47	74	31	88	15	52	10	67	8	91	0	67	12	85	39	88	38	66	27	55	41	85	22	98	2	78	44	80
6	0	6229	1	99	4	61	3	95	32	99	14	82	43	65	6	87	48	99	7	55	44	90	11	77	25	69	45	93	35	75	26	80	12	71	19	76	37	95	10	54	40	76	16	50	30	84	9	93	24	98	33	93	21	83	0	92	41	82	36	70	20	76	17	83	39	87	34	56	38	59	29	59	5	60	27	80	47	81	15	88	13	92	18	57	8	50	23	54	22	69	49	52	28	79	46	71	42	90	2	59	31	79
1	0	7452	2	69	45	60	0	54	22	91	8	77	20	73	44	91	42	83	13	86	16	83	4	92	25	55	1	64	15	95	49	65	3	76	38	62	36	92	40	64	5	85	28	65	21	89	18	96	43	84	37	91	39	60	31	79	47	88	17	78	34	56	23	85	24	94	12	66	33	59	30	78	10	63	14	95	11	84	29	56	46	89	27	56	7	88	41	59	35	76	48	80	19	59	26	85	6	70	32	80	9	88
5	0	6740	30	68	29	54	43	66	20	94	27	79	8	83	13	86	38	72	47	60	28	58	48	65	18	92	3	65	11	60	41	94	0	56	33	56	37	71	32	62	15	66	35	85	25	67	23	60	44	93	6	72	17	74	39	62	36	63	14	97	19	61	9	82	34	73	4	57	26	65	31	71	42	65	2	50	16	53	10	52	12	69	21	93	40	91	5	89	46	71	1	58	7	92	49	73	45	57	24	97	22	55
1	0	6839	28	86	15	53	49	56	14	70	22	58	16	68	38	83	1	60	21	77	34	85	43	64	24	81	12	86	8	90	32	85	36	93	47	57	44	51	48	94	42	72	0	76	27	64	17	90	19	68	31	85	40	66	20	68	5	58	10	57	45	64	9	72	39	79	2	57	26	51	11	96	4	93	41	72	23	62	30	96	6	54	35	84	3	85	13	78	18	93	46	88	29	75	33	56	37	93	25	60	7	87
1	0	5500	17	71	18	81	38	66	30	61	28	51	19	65	2	64	33	97	12	55	11	86	0	70	20	95	49	56	3	96	32	71	21	58	39	80	15	81	6	50	22	50	34	58	5	83	37	92	9	79	31	77	42	59	13	52	46	82	8	90	14	93	41	69	45	80	48	79	4	64	29	55	44	61	7	93	16	69	25	65	35	79	27	64	36	60	1	68	40	65	43	54	24	72	47	94	10	85	26	82	23	98
3	0	6104	15	70	2	86	1	77	23	63	12	60	4	74	42	89	48	90	31	97	39	55	5	71	3	71	14	52	18	95	8	95	0	71	34	85	49	68	13	94	37	61	25	94	36	53	29	69	27	82	40	57	46	96	7	53	35	65	17	68	30	72	16	58	47	95	41	65	26	76	9	71	6	50	24	78	19	79	22	83	11	54	43	61	20	57	44	54	38	97	21	79	28	75	32	92	33	71	45	87	10	67
6	0	6794	32	85	21	63	49	55	5	71	36	74	15	83	23	81	34	99	43	88	19	81	37	70	17	80	0	90	26	73	33	95	18	54	48	58	46	76	22	93	25	85	6	65	12	79	28	77	30	69	13	93	39	84	31	96	40	83	20	91	24	97	16	53	11	98	7	58	27	78	41	64	14	69	47	81	38	72	3	59	8	75	4	75	45	57	29	55	1	86	42	78	35	71	9	57	44	56	2	78	10	86
2	0	6047	45	66	49	94	17	94	9	89	3	52	7	92	46	85	8	60	14	55	41	77	22	54	38	84	43	75	20	93	33	66	39	51	15	77	27	84	28	58	32	94	35	99	4	81	19	85	24	75	0	87	40	53	42	89	5	60	23	65	26	60	12	67	21	82	30	86	36	68	13	74	47	89	6	98	25	84	29	95	10	97	18	98	1	74	34	53	37	59	11	54	31	59	2	67	48	56	16	56	44	88
5	0	6841	37	80	31	72	30	98	29	82	2	94	36	63	15	88	11	56	6	80	12	54	3	83	34	57	26	78	43	62	42	77	39	74	14	68	13	68	49	83	18	68	10	50	7	53	41	90	32	54	47	83	8	76	44	76	20	72	19	74	9	92	4	97	48	51	0	53	5	52	27	50	21	52	25	64	17	77	40	72	28	69	33	54	1	72	45	58	22	77	23	73	24	51	16	60	35	86	38	73	46	63
2	0	6634	23	94	12	64	27	77	17	71	36	99	1	72	42	69	20	77	13	76	22	73	4	53	0	89	24	56	37	61	9	97	26	82	18	55	41	93	11	68	33	55	47	69	43	74	39	95	6	56	29	60	25	95	45	72	38	96	14	53	49	51	30	69	31	71	34	91	21	80	35	56	48	69	16	99	2	50	40	87	3	59	5	89	28	51	7	73	15	67	32	64	19	72	46	65	44	82	10	71	8	76
6	0	6174	36	50	14	70	18	58	21	74	48	93	41	93	17	86	7	54	16	95	34	69	27	81	2	83	47	83	31	65	8	89	32	53	24	95	30	50	29	50	10	83	42	86	19	92	9	84	22	65	1	63	40	71	46	80	5	58	15	69	44	90	28	92	39	85	0	80	25	88	20	74	3	78	12	92	26	99	35	50	23	70	38	88	37	64	6	77	49	79	43	53	4	61	13	51	11	98	45	52	33	94
4	0	7224	5	62	14	71	18	71	45	61	43	72	44	67	7	97	30	96	22	68	2	59	12	79	24	79	46	76	47	75	19	82	6	76	8	55	36	75	23	82	10	92	9	59	1	68	16	79	38	88	35	72	11	97	26	99	3	97	27	78	34	74	20	65	41	58	28	67	13	66	25	63	49	84	29	89	21	56	15	84	37	91	48	73	33	62	4	84	42	68	32	99	31	57	39	81	40	55	17	57	0	87
4	0	7326	37	79	38	87	43	88	10	98	13	90	44	74	26	92	18	58	19	93	1	82	39	86	48	63	22	93	9	94	14	77	31	84	23	79	25	53	11	94	30	51	49	75	7	77	33	74	3	57	35	76	15	89	29	99	41	55	12	54	42	59	28	59	45	97	4	59	47	65	16	62	27	86	0	96	2	58	36	77	17	97	21	82	6	64	24	70	5	65	34	74	20	83	32	87	46	99	40	86	8	97
9	0	6665	14	69	41	57	36	62	32	81	19	73	38	74	12	50	9	68	7	65	1	80	26	54	21	63	11	63	3	61	8	79	2	78	31	83	5	52	39	73	48	93	23	90	25	89	17	56	45	83	29	93	16	64	40	98	37	73	18	55	42	73	4	85	30	68	27	89	24	79	43	81	22	52	33	61	0	83	47	86	35	66	49	79	20	86	15	78	13	70	6	77	10	70	46	88	28	56	34	93	44	80
7	0	6562	8	89	30	86	1	53	48	86	31	85	27	68	38	61	4	79	5	61	36	60	2	77	9	65	39	95	28	58	10	78	47	61	22	62	44	51	17	84	13	63	33	95	16	95	24	89	19	66	12	57	40	69	0	94	21	91	42	72	3	76	32	87	49	82	18	58	20	55	25	93	23	52	29	98	7	62	26	98	41	70	6	90	14	75	43	80	35	69	15	73	34	53	45	63	37	78	46	78	11	89
3	0	6014	36	82	19	58	49	84	11	71	32	64	15	87	28	80	38	83	4	79	24	91	39	69	3	73	47	84	0	95	20	62	31	54	45	95	16	59	22	76	29	97	6	83	34	55	25	79	37	52	27	51	42	99	2	89	21	54	14	58	30	57	9	76	7	75	35	95	12	73	43	63	23	67	46	69	40	68	8	60	33	53	26	65	5	70	17	81	18	72	13	88	1	64	44	92	48	75	10	83	41	80
5	0	6620	26	95	29	65	28	75	39	66	0	74	7	52	6	96	27	77	43	90	14	89	10	91	8	61	3	96	47	72	5	52	48	58	13	92	2	52	12	99	35	60	44	94	32	85	21	79	25	78	46	76	16	69	15	66	37	70	36	97	20	81	49	75	17	70	1	54	41	87	19	95	23	53	42	97	33	50	30	53	22	74	45	57	9	98	11	77	4	52	38	94	24	94	40	58	31	78	18	91	34	52
5	0	6799	21	50	27	64	31	72	33	98	48	60	49	84	24	63	36	58	12	70	11	95	3	58	13	90	9	79	29	63	19	74	1	76	0	89	4	75	16	90	32	51	23	85	20	50	37	74	42	80	25	53	44	51	7	62	6	75	39	66	5	94	22	65	41	74	8	91	40	93	35	91	10	80	30	56	14	64	45	76	28	84	46	70	17	81	43	75	2	74	26	55	47	50	38	55	34	57	15	95	18	61
1	0	7401	11	67	18	57	20	59	2	77	1	73	46	62	10	93	25	93	42	79	13	81	33	79	49	98	45	73	36	79	16	88	30	81	28	79	37	80	26	75	19	77	24	52	31	87	7	67	44	51	41	95	32	80	39	60	15	80	22	82	5	91	23	52	21	87	8	91	40	78	0	54	43	80	34	52	48	62	47	61	29	74	38	84	12	93	3	77	14	64	17	59	4	61	27	74	35	77	6	61	9	54
4	0	6199	37	73	43	82	44	60	7	58	26	50	33	68	4	56	11	99	8	65	24	97	48	86	2	56	34	60	27	54	45	99	32	71	0	74	49	55	5	95	30	60	15	96	18	74	47	78	12	57	21	93	9	99	1	69	29	80	17	52	13	54	23	65	28	90	46	80	20	78	36	62	38	94	31	82	25	84	3	90	35	79	6	59	16	89	42	94	10	54	40	81	41	58	14	86	19	75	22	74	39	94
8	0	7356	37	76	18	67	16	70	15	84	44	99	41	69	1	60	36	92	7	88	28	54	35	93	48	82	0	88	42	73	17	50	5	85	4	90	29	86	43	76	8	60	31	55	38	78	25	87	6	97	3	50	9	85	22	75	20	74	32	74	2	98	19	73	14	97	12	54	34	63	10	92	27	95	23	71	39	85	30	71	24	62	47	76	13	74	45	52	21	79	11	90	49	95	26	53	33	76	40	78	46	75
3	0	6533	32	91	46	69	2	77	17	74	28	54	40	92	30	79	31	71	42	54	19	71	0	52	7	59	26	97	25	58	3	80	11	98	20	64	33	98	35	52	41	80	23	93	47	81	45	79	14	94	15	99	5	70	8	83	38	73	22	99	18	74	29	69	39	84	1	93	9	50	16	64	24	61	21	56	10	86	43	64	37	82	12	62	6	53	48	57	36	88	49	72	13	60	27	71	34	78	44	84	4	67
2	0	7329	11	73	16	56	27	77	48	95	5	96	3	72	10	69	41	60	34	77	29	70	32	68	47	60	35	95	13	63	20	76	18	78	43	52	22	57	49	89	4	78	37	80	39	61	23	64	40	72	2	95	42	77	6	62	14	97	44	91	1	98	7	68	8	66	9	86	45	65	30	98	15	55	38	57	17	54	33	76	0	66	12	97	26	64	24	55	28	57	19	99	25	79	46	50	36	68	31	95	21	55
2	0	6423	11	94	18	98	16	77	25	97	2	51	43	57	15	94	45	68	19	53	0	81	27	83	28	85	49	80	22	89	20	65	1	73	36	96	39	95	46	98	12	53	48	86	44	79	9	84	7	98	31	78	41	74	17	85	32	71	33	51	30	70	47	61	8	81	23	87	34	85	21	62	26	90	42	82	37	67	35	78	24	83	3	54	6	61	13	72	29	92	4	84	10	52	38	70	40	78	14	54	5	62
6	0	6201	34	99	47	66	45	53	48	76	13	59	29	70	46	93	44	57	23	78	19	88	4	76	32	92	22	73	24	89	30	69	27	69	11	55	3	77	14	88	26	70	31	51	33	76	25	83	21	71	16	75	5	90	40	50	42	95	20	57	10	87	39	62	2	83	0	84	18	99	41	63	6	92	9	90	49	75	15	71	12	97	17	84	1	56	28	87	37	94	7	96	8	96	36	59	43	71	35	54	38	89
3	0	6947	27	60	31	59	37	65	13	52	33	53	49	68	44	90	40	52	34	69	36	95	11	57	19	90	1	55	48	69	42	71	25	71	30	68	15	72	9	79	20	61	18	73	29	51	35	71	45	55	16	80	8	76	3	85	17	92	47	67	24	91	6	91	23	82	4	60	32	51	38	86	28	61	12	61	0	92	5	85	22	85	41	67	10	55	26	58	2	90	7	76	46	53	39	71	43	50	14	51	21	78
3	0	7213	24	61	9	98	17	77	15	52	7	70	10	91	47	80	3	63	44	78	32	57	34	53	21	89	14	86	1	61	46	52	42	73	4	70	26	93	30	88	8	71	19	94	45	65	11	50	13	65	20	52	18	76	28	84	0	83	37	75	25	64	31	83	41	68	36	54	23	73	40	61	27	87	43	52	39	86	38	86	6	60	22	52	5	54	29	54	12	81	49	58	35	83	48	94	16	58	2	54	33	50
2	0	7059	23	89	27	66	26	62	6	63	11	91	32	80	9	93	14	93	8	91	7	61	12	57	43	66	35	71	24	50	1	94	44	74	41	94	10	62	3	52	29	76	18	95	21	94	40	99	0	99	25	57	33	80	28	50	17	62	15	64	46	83	16	70	42	84	19	88	45	73	13	78	49	72	47	78	2	68	37	56	4	99	36	93	31	79	48	56	39	89	38	92	20	76	5	88	34	80	30	59	22	88
7	0	6728	32	53	11	61	2	67	28	52	10	90	8	58	0	92	22	77	48	82	47	70	18	84	3	57	27	57	25	74	45	97	39	68	41	68	43	62	46	98	1	59	15	80	16	59	14	76	31	66	12	68	13	66	24	98	33	87	6	76	36	70	37	52	29	69	30	60	40	51	17	75	23	74	4	60	20	95	34	74	5	83	7	65	19	94	38	89	44	67	35	52	9	85	21	51	26	61	49	76	42	86
2	0	7394	16	72	29	88	0	60	49	53	36	86	7	75	19	58	6	97	46	84	34	53	48	57	15	66	10	61	30	73	21	94	14	53	17	85	28	73	12	81	3	87	18	88	44	57	24	81	35	83	43	76	20	72	41	86	27	52	42	54	2	68	11	93	23	81	5	69	9	61	39	98	31	66	25	81	13	88	8	74	38	59	4	65	33	99	37	72	26	71	40	66	22	99	32	53	1	50	47	86	45	89
8	0	6623	3	98	11	87	25	84	32	83	46	56	31	87	39	64	45	76	5	68	17	61	34	98	18	77	0	91	10	79	8	91	49	63	1	62	33	73	29	54	28	86	15	62	47	57	44	58	13	52	37	74	30	76	2	78	48	67	27	54	41	54	9	83	12	96	21	94	19	96	26	88	23	69	6	82	7	59	35	57	36	51	14	70	16	56	24	64	43	58	20	68	4	51	38	71	22	69	40	58	42	80
6	0	5820	21	76	19	94	4	72	40	98	45	82	31	55	13	58	7	93	37	90	17	51	29	50	33	69	10	88	49	95	28	98	36	88	5	76	0	53	47	71	15	68	16	62	32	71	27	93	23	67	6	69	22	81	30	57	8	63	25	98	42	96	34	70	39	55	38	73	44	93	3	63	26	77	1	95	18	57	9	68	14	71	2	97	11	61	12	90	24	57	48	62	20	58	41	89	46	66	43	80	35	67
1	0	5596	14	56	26	58	43	66	44	74	4	78	8	63	5	93	11	56	25	56	2	87	33	83	10	81	27	56	13	96	22	53	21	69	39	55	7	80	28	68	31	58	37	68	12	69	34	96	15	58	36	96	23	97	38	68	47	68	19	55	30	68	48	99	41	54	46	98	9	81	24	50	1	70	42	56	20	98	16	51	35	54	49	83	32	63	45	68	29	99	18	71	6	59	0	55	40	99	17	81	3	93
2	0	6688	22	63	1	53	4	60	33	50	23	59	9	86	24	77	19	93	8	75	11	82	31	82	16	82	49	64	5	86	39	85	28	68	26	93	34	89	43	57	20	51	30	73	13	67	36	50	46	86	18	62	21	68	17	67	41	69	40	58	10	97	3	81	44	85	6	50	27	60	0	55	42	89	7	88	35	72	2	85	48	50	47	86	12	89	25	55	29	58	32	87	14	72	38	96	15	90	45	64	37	69
1	0	6115	2	89	11	67	12	88	5	92	29	59	6	68	42	85	31	51	15	50	20	50	25	52	43	94	32	98	3	84	39	69	41	57	7	76	30	65	48	85	18	99	14	72	33	95	45	96	28	55	8	90	13	89	17	98	9	74	10	70	36	88	49	62	44	54	4	97	19	78	47	92	38	61	40	61	34	86	1	55	27	90	23	87	26	57	37	85	35	63	0	99	16	83	46	57	21	61	22	93	24	58
8	0	5941	15	65	9	89	29	73	17	86	30	85	36	58	27	79	45	60	3	84	0	58	34	79	8	64	24	75	39	95	37	67	4	57	31	72	38	94	44	92	49	79	2	97	47	70	19	66	48	54	6	65	5	69	20	84	28	77	23	63	46	71	10	59	7	94	40	51	12	64	21	71	18	94	33	91	11	85	1	60	22	99	25	69	13	75	32	61	26	80	16	60	35	94	14	66	41	93	42	91	43	60
3	0	6001	47	69	40	77	12	64	44	60	11	86	37	69	34	83	21	98	6	63	49	80	38	97	36	82	32	99	4	86	2	87	41	79	24	64	42	96	22	77	3	64	26	97	0	63	1	92	27	93	46	90	45	97	8	67	43	90	33	78	14	54	25	99	9	90	31	57	39	56	17	77	19	59	48	52	16	95	30	69	35	76	10	92	5	68	28	53	23	54	29	65	7	67	20	97	18	58	15	68	13	60
8	0	5561	18	61	30	89	4	99	5	67	35	60	22	61	32	76	0	71	42	81	27	95	16	69	15	88	37	57	34	73	6	74	29	58	14	59	44	64	40	75	48	78	7	57	3	80	17	91	13	66	10	55	11	58	46	81	39	70	8	95	28	92	49	93	31	76	25	61	38	50	19	72	23	51	24	90	47	82	33	74	36	91	12	82	26	86	1	71	2	70	9	60	41	97	20	74	45	71	43	75	21	51
2	0	6239	16	93	48	64	12	95	10	52	38	69	2	79	49	90	1	73	14	73	22	88	42	59	40	50	7	74	37	63	15	61	41	56	0	63	35	70	21	59	47	71	26	97	44	67	34	81	27	53	23	78	29	52	8	64	32	86	30	91	36	62	45	57	6	73	39	67	43	70	5	58	11	69	28	68	18	85	20	85	4	80	25	57	24	50	3	57	31	94	46	91	33	80	19	81	13	79	9	70	17	64
5	0	6064	25	87	30	81	13	67	46	66	44	77	6	86	47	92	20	63	37	97	19	75	41	78	38	81	4	71	11	88	35	79	36	71	2	74	15	56	21	69	34	77	27	94	3	89	8	75	24	93	0	98	42	56	28	84	29	93	14	77	43	98	17	53	9	68	49	72	45	99	5	99	48	65	39	75	16	63	31	66	7	76	26	98	32	62	10	63	18	98	40	92	1	66	23	51	12	86	33	85	22	91
1	0	6236	7	96	16	85	17	70	49	85	39	59	0	80	38	70	20	66	32	71	31	85	4	93	10	71	18	51	6	63	36	60	1	98	35	57	44	99	46	95	42	57	11	96	12	91	13	84	2	50	14	94	22	87	43	98	28	89	26	97	30	74	21	95	23	63	9	73	19	96	5	70	15	59	48	76	41	54	3	74	27	92	29	93	24	53	37	77	34	60	47	78	8	85	40	90	25	59	45	90	33	87
8	0	6255	40	91	24	58	17	56	38	76	46	68	29	98	13	62	9	96	22	86	31	69	48	88	47	53	43	88	39	78	1	78	20	68	18	90	33	95	4	73	0	57	28	79	16	70	36	64	42	54	44	76	25	53	34	86	49	73	3	78	14	91	41	56	11	74	21	98	37	59	6	54	7	92	8	65	12	77	26	84	27	89	5	56	10	94	35	59	45	98	32	64	30	62	23	55	2	94	15	66	19	85
3	0	5875	23	76	14	98	46	72	28	97	22	66	35	86	4	55	41	97	40	81	12	83	3	78	32	76	6	56	26	50	45	70	44	61	29	91	5	78	43	73	20	56	37	85	2	96	27	54	33	85	1	64	10	67	36	84	21	97	18	50	9	98	30	56	11	73	24	68	48	90	15	96	25	87	0	92	34	87	13	62	31	58	49	79	17	61	39	80	42	89	47	51	19	65	7	50	38	88	16	51	8	83
4	0	6231	32	62	37	81	14	69	11	52	8	70	48	73	30	76	20	58	9	59	22	86	19	97	15	86	36	89	28	60	2	51	17	84	26	78	46	99	33	94	13	70	38	86	21	63	12	58	3	60	7	52	16	57	34	75	44	88	41	66	35	92	4	69	25	89	42	84	5	92	47	77	31	98	27	69	0	83	43	97	45	73	40	82	10	97	18	68	23	86	49	77	6	55	1	50	24	78	29	78	39	83
5	0	6306	15	70	14	69	45	54	37	65	28	63	4	91	23	69	11	55	48	90	12	88	36	55	46	51	24	74	7	89	26	88	17	64	1	99	18	97	43	88	49	97	0	80	6	79	38	94	35	51	42	83	34	85	13	66	39	58	20	61	33	68	2	66	44	56	31	75	32	66	19	51	8	82	30	96	22	77	9	94	16	93	25	54	3	89	41	96	40	59	27	50	29	72	21	84	47	73	10	99	5	52
